global_id	adhyaya	pada	num	text_deva	text_slp1	sutra_type
2585	6	1	145	गोष्पदं सेवितासेवितप्रमाणेषु	gozpdM sevitAsevitprmARezu	VIDHI
2586	6	1	146	आस्पदं प्रतिष्ठायाम्	AspdM prtizWAyAm	VIDHI
2587	6	1	147	आश्चर्यमनित्ये	AScrymnitye	VIDHI
2588	6	1	148	वर्चस्केऽवस्करः	vrcskevskrH	VIDHI
2589	6	1	149	अपस्करो रथाङ्गम्	apskro rTANgm	VIDHI
2590	6	1	150	विष्किरः शकुनौ वा	vizkirH SkunO vA	VIDHI
2591	6	1	151	ह्रस्वाच्चन्द्रोत्तरपदे मन्त्रे	hrsvAccndrottrpde mntre	VIDHI
2592	6	1	152	प्रतिष्कशश्च कशेः	prtizkSSc kSeH	VIDHI
2593	6	1	153	प्रस्कण्वहरिश्चन्द्रावृषी	prskRvhriScndrAvfzI	VIDHI
2594	6	1	154	मस्करमस्करिणौ वेणुपरिव्राजकयोः	mskrmskriRO veRuprivrAjkyoH	VIDHI
2595	6	1	155	कास्तीराजस्तुन्दे नगरे	kAstIrAjstunde ngre	VIDHI
2596	6	1	156	कारस्करो वृक्षः	kArskro vfkzH	VIDHI
2597	6	1	157	पारस्करप्रभृतीनि च संज्ञायाम्	pArskrprBftIni c sMjYAyAm	VIDHI
2598	6	1	158	अनुदात्तं पदमेकवर्जम्	anudAttM pdmekvrjm	PARIBHASHA
2599	6	1	159	कर्षात्वतो घञोऽन्त उदात्तः	krzAtvto GYont udAttH	VIDHI
2600	6	1	160	उञ्छादीनां च	uYCAdInAM c	VIDHI
2601	6	1	161	अनुदात्तस्य च यत्रोदात्तलोपः	anudAttsy c ytrodAttlopH	VIDHI
2602	6	1	162	धातोः	DAtoH	VIDHI
2603	6	1	163	चितः	citH	VIDHI
2604	6	1	164	तद्धितस्य	tdDitsy	VIDHI
2605	6	1	165	कितः	kitH	VIDHI
2606	6	1	166	तिसृभ्यो जसः	tisfByo jsH	VIDHI
2607	6	1	167	चतुरः शसि	cturH Ssi	VIDHI
2608	6	1	168	सावेकाचस्तृतीयादिर्विभक्तिः	sAvekAcstftIyAdirviBktiH	VIDHI
2609	6	1	169	अन्तोदात्तादुत्तरपदादन्यतरस्यामनित्यसमासे	antodAttAduttrpdAdnytrsyAmnitysmAse	VIDHI
2610	6	1	170	अञ्चेश्छन्दस्यसर्वनामस्थानम्	aYceSCndsysrvnAmsTAnm	VIDHI
2611	6	1	171	ऊडिदम्पदाद्यप्पुम्रैद्युभ्यः	UqidmpdAdyppumrEdyuByH	VIDHI
2612	6	1	172	अष्टनो दीर्घात्	azwno dIrGAt	VIDHI
2613	6	1	173	शतुरनुमो नद्यजादी	Sturnumo ndyjAdI	VIDHI
2614	6	1	174	उदात्तयणो हल्पूर्वात्	udAttyRo hlpUrvAt	VIDHI
2615	6	1	175	नोङ्धात्वोः	noNDAtvoH	VIDHI
2616	6	1	176	ह्रस्वनुड्भ्यां मतुप्	hrsvnuqByAM mtup	VIDHI
2617	6	1	177	नामन्यतरस्याम्	nAmnytrsyAm	VIDHI
2618	6	1	178	ङ्याश्छन्दसि बहुलम्	NyASCndsi bhulm	VIDHI
2619	6	1	179	षट्त्रिचतुर्भ्यो हलादिः	zwtricturByo hlAdiH	VIDHI
2620	6	1	180	झल्युपोत्तमम्	Jlyupottmm	VIDHI
2621	6	1	181	विभाषा भाषायाम्	viBAzA BAzAyAm	VIDHI
2622	6	1	182	न गोश्वन्त्साववर्णराडङ्क्रुङ्कृद्भ्यः	n goSvntsAvvrRrAqNkruNkfdByH	VIDHI
2623	6	1	183	दिवो झल्	divo Jl	VIDHI
2624	6	1	184	नृ चान्यतरस्याम्	nf cAnytrsyAm	VIDHI
2625	6	1	185	तित्स्वरितम्	titsvritm	VIDHI
2626	6	1	186	तास्यनुदात्तेन्ङिददुपदेशाल्लसार्वधातुकमनुदात्तमह्न्विङोः	tAsynudAttenNiddupdeSAllsArvDAtukmnudAttmhnviNoH	VIDHI
2627	6	1	187	आदिः सिचोऽन्यतरस्याम्	AdiH siconytrsyAm	VIDHI
2628	6	1	188	स्वपादिहिंसामच्यनिटि	svpAdihiMsAmcyniwi	VIDHI
2629	6	1	189	अभ्यस्तानामादिः	aBystAnAmAdiH	VIDHI
2630	6	1	190	अनुदात्ते च	anudAtte c	VIDHI
2631	6	1	191	सर्वस्य सुपि	srvsy supi	VIDHI
2632	6	1	192	भीह्रीभृहुमदजनधनदरिद्राजागरां प्रत्ययात् पूर्वम् पिति	BIhrIBfhumdjnDndridrAjAgrAM prtyyAt pUrvm piti	VIDHI
2633	6	1	193	लिति	liti	VIDHI
2634	6	1	194	आदिर्णमुल्यन्यतरस्याम्	AdirRmulynytrsyAm	VIDHI
2635	6	1	195	अचः कर्तृयकि	acH krtfyki	VIDHI
2636	6	1	196	थलि च सेटीडन्तो वा	Tli c sewIqnto vA	VIDHI
2637	6	1	197	ञ्नित्यादिर्नित्यम्	YnityAdirnitym	VIDHI
2638	6	1	198	आमन्त्रितस्य च	Amntritsy c	VIDHI
2639	6	1	199	पथिमथोः सर्वनामस्थाने	pTimToH srvnAmsTAne	VIDHI
2640	6	1	200	अन्तश्च तवै युगपत्	antSc tvE yugpt	VIDHI
2641	6	1	201	क्षयो निवासे	kzyo nivAse	VIDHI
2642	6	1	202	जयः करणम्	jyH krRm	VIDHI
2643	6	1	203	वृषादीनां च	vfzAdInAM c	VIDHI
2644	6	1	204	संज्ञायामुपमानम्	sMjYAyAmupmAnm	VIDHI
2645	6	1	205	निष्ठा च द्व्यजनात्	nizWA c dvyjnAt	VIDHI
2646	6	1	206	शुष्कधृष्टौ	SuzkDfzwO	VIDHI
2647	6	1	207	आशितः कर्ता	ASitH krtA	VIDHI
2648	6	1	208	रिक्ते विभाषा	rikte viBAzA	VIDHI
2649	6	1	209	जुष्टार्पिते च छन्दसि	juzwArpite c Cndsi	VIDHI
2650	6	1	210	नित्यं मन्त्रे	nityM mntre	VIDHI
2651	6	1	211	युष्मदस्मदोर्ङसि	yuzmdsmdorNsi	VIDHI
2652	6	1	212	ङयि च	Nyi c	VIDHI
2653	6	1	213	यतोऽनावः	ytonAvH	VIDHI
2654	6	1	214	ईडवन्दवृशंसदुहां ण्यतः	IqvndvfSMsduhAM RytH	VIDHI
2655	6	1	215	विभाषा वेण्विन्धानयोः	viBAzA veRvinDAnyoH	VIDHI
2656	6	1	216	त्यागरागहासकुहश्वठक्रथानाम्	tyAgrAghAskuhSvWkrTAnAm	VIDHI
2657	6	1	217	उपोत्तमं रिति	upottmM riti	VIDHI
2658	6	1	218	चङ्यन्यतरस्याम्	cNynytrsyAm	VIDHI
2659	6	1	219	मतोः पूर्वमात् संज्ञायां स्त्रियाम्	mtoH pUrvmAt sMjYAyAM striyAm	VIDHI
2660	6	1	220	अन्तोऽवत्याः	antovtyAH	VIDHI
2661	6	1	221	ईवत्याः	IvtyAH	VIDHI
2662	6	1	222	चौ	cO	VIDHI
2663	6	1	223	समासस्य	smAssy	VIDHI
2664	6	2	1	बहुव्रीहौ प्रकृत्या पूर्वपदम्	bhuvrIhO prkftyA pUrvpdm	VIDHI
2665	6	2	2	तत्पुरुषे तुल्यार्थतृतीयासप्तम्युपमानाव्ययद्वितीयाकृत्याः	ttpuruze tulyArTtftIyAsptmyupmAnAvyydvitIyAkftyAH	VIDHI
2666	6	2	3	वर्णो वर्णेष्वनेते	vrRo vrRezvnete	VIDHI
2667	6	2	4	गाधलवणयोः प्रमाणे	gADlvRyoH prmARe	VIDHI
2668	6	2	5	दायाद्यं दायादे	dAyAdyM dAyAde	VIDHI
2669	6	2	6	प्रतिबन्धि चिरकृच्छ्रयोः	prtibnDi cirkfcCryoH	VIDHI
2670	6	2	7	पदेऽपदेशे	pdepdeSe	VIDHI
2671	6	2	8	निवाते वातत्राणे	nivAte vAttrARe	VIDHI
2672	6	2	9	शारदेऽनार्तवे	SArdenArtve	VIDHI
2673	6	2	10	अध्वर्युकषाययोर्जातौ	aDvryukzAyyorjAtO	VIDHI
2674	6	2	11	सदृशप्रतिरूपयोः सादृश्ये	sdfSprtirUpyoH sAdfSye	VIDHI
2675	6	2	12	द्विगौ प्रमाणे	dvigO prmARe	VIDHI
2676	6	2	13	गन्तव्यपण्यं वाणिजे	gntvypRyM vARije	VIDHI
2677	6	2	14	मात्रोपज्ञोपक्रमच्छाये नपुंसके	mAtropjYopkrmcCAye npuMske	VIDHI
2678	6	2	15	सुखप्रिययोर्हिते	suKpriyyorhite	VIDHI
2679	6	2	16	प्रीतौ च	prItO c	VIDHI
2680	6	2	17	स्वं स्वामिनि	svM svAmini	VIDHI
2681	6	2	18	पत्यावैश्वर्ये	ptyAvESvrye	VIDHI
2682	6	2	19	न भूवाक्चिद्दिधिषु	n BUvAkciddiDizu	VIDHI
2683	6	2	20	वा भुवनम्	vA Buvnm	VIDHI
2684	6	2	21	आशङ्काबाधनेदीयस्सु संभावने	ASNkAbADnedIyssu sMBAvne	VIDHI
2685	6	2	22	पूर्वे भूतपूर्वे	pUrve BUtpUrve	VIDHI
2686	6	2	23	सविधसनीडसमर्यादसवेशसदेशेषु सामीप्ये	sviDsnIqsmryAdsveSsdeSezu sAmIpye	VIDHI
2687	6	2	24	विस्पष्टादीनि गुणवचनेषु	vispzwAdIni guRvcnezu	VIDHI
2688	6	2	25	श्रज्याऽवमकन्पापवत्सु भावे कर्मधारये	SrjyAvmknpApvtsu BAve krmDArye	VIDHI
2689	6	2	26	कुमारश्च	kumArSc	VIDHI
2690	6	2	27	आदिः प्रत्येनसि	AdiH prtyensi	VIDHI
2691	6	2	28	पूगेष्वन्यतरस्याम्	pUgezvnytrsyAm	VIDHI
2692	6	2	29	इगन्तकालकपालभगालशरावेषु द्विगौ	igntkAlkpAlBgAlSrAvezu dvigO	VIDHI
2693	6	2	30	बह्वन्यतरस्याम्	bhvnytrsyAm	VIDHI
2694	6	2	31	दिष्टिवितस्त्योश्च	dizwivitstyoSc	VIDHI
2695	6	2	32	सप्तमी सिद्धशुष्कपक्वबन्धेष्वकालात्	sptmI sidDSuzkpkvbnDezvkAlAt	VIDHI
2696	6	2	33	परिप्रत्युपापा वर्ज्यमानाहोरात्रावयवेषु	priprtyupApA vrjymAnAhorAtrAvyvezu	VIDHI
2697	6	2	34	राजन्यबहुवचनद्वन्द्वेऽन्धकवृष्णिषु	rAjnybhuvcndvndvenDkvfzRizu	VIDHI
2698	6	2	35	संख्या	sMKyA	VIDHI
2699	6	2	36	आचार्योपसर्जनश्चान्तेवासी	AcAryopsrjnScAntevAsI	VIDHI
2700	6	2	37	कार्तकौजपादयश्च	kArtkOjpAdySc	VIDHI
2701	6	2	38	महान् व्रीह्यपराह्णगृष्टीष्वासजाबालभारभारतहैलिहिलरौरवप्रवृद्धेषु	mhAn vrIhyprAhRgfzwIzvAsjAbAlBArBArthElihilrOrvprvfdDezu	VIDHI
2702	6	2	39	क्षुल्लकश्च वैश्वदेवे	kzullkSc vESvdeve	VIDHI
2703	6	2	40	उष्ट्रः सादिवाम्योः	uzwrH sAdivAmyoH	VIDHI
2704	6	2	41	गौः सादसादिसारथिषु	gOH sAdsAdisArTizu	VIDHI
2705	6	2	42	कुरुगार्हपतरिक्तगुर्वसूतजरत्यश्लीलदृढरूपापारेवडवातैतिलकद्रूःपण्यकम्बलो दासीभाराणां च	kurugArhptriktgurvsUtjrtySlIldfQrUpApArevqvAtEtilkdrUHpRykmblo dAsIBArARAM c	VIDHI
2706	6	2	43	चतुर्थी तदर्थे	cturTI tdrTe	VIDHI
2707	6	2	44	अर्थे	arTe	VIDHI
2708	6	2	45	क्ते च	kte c	VIDHI
2709	6	2	46	कर्मधारयेऽनिष्ठा	krmDAryenizWA	VIDHI
2710	6	2	47	अहीने द्वितीया	ahIne dvitIyA	VIDHI
2711	6	2	48	तृतीया कर्मणि	tftIyA krmRi	VIDHI
2712	6	2	49	गतिरनन्तरः	gtirnntrH	VIDHI
2713	6	2	50	तादौ च निति कृत्यतौ	tAdO c niti kftytO	VIDHI
2714	6	2	51	तवै चान्तश्च युगपत्	tvE cAntSc yugpt	VIDHI
2715	6	2	52	अनिगन्तोऽञ्चतौ वप्रत्यये	anigntoYctO vprtyye	VIDHI
2716	6	2	53	न्यधी च	nyDI c	VIDHI
2717	6	2	54	ईषदन्यतरस्याम्	IzdnytrsyAm	VIDHI
2718	6	2	55	हिरण्यपरिमाणं धने	hirRyprimARM Dne	VIDHI
2719	6	2	56	प्रथमोऽचिरोपसम्पत्तौ	prTmociropsmpttO	VIDHI
2720	6	2	57	कतरकतमौ कर्मधारये	ktrktmO krmDArye	VIDHI
2721	6	2	58	आर्यो ब्राह्मणकुमारयोः	Aryo brAhmRkumAryoH	VIDHI
2722	6	2	59	राजा च	rAjA c	VIDHI
2723	6	2	60	षष्ठी प्रत्येनसि	zzWI prtyensi	VIDHI
2724	6	2	61	क्ते नित्यार्थे	kte nityArTe	VIDHI
2725	6	2	62	ग्रामः शिल्पिनि	grAmH Silpini	VIDHI
2726	6	2	63	राजा च प्रशंसायाम्	rAjA c prSMsAyAm	VIDHI
2727	6	2	64	आदिरुदात्तः	AdirudAttH	ADHIKARA
2728	6	2	65	सप्तमीहारिणौ धर्म्येऽहरणे	sptmIhAriRO DrmyehrRe	VIDHI
2729	6	2	66	युक्ते च	yukte c	VIDHI
2730	6	2	67	विभाषाऽध्यक्षे	viBAzADykze	VIDHI
2731	6	2	68	पापं च शिल्पिनि	pApM c Silpini	VIDHI
2732	6	2	69	गोत्रान्तेवासिमाणवब्राह्मणेषु क्षेपे	gotrAntevAsimARvbrAhmRezu kzepe	VIDHI
2733	6	2	70	अङ्गानि मैरेये	aNgAni mEreye	VIDHI
2734	6	2	71	भक्ताख्यास्तदर्थेषु	BktAKyAstdrTezu	VIDHI
2735	6	2	72	गोबिडालसिंहसैन्धवेषूपमाने	gobiqAlsiMhsEnDvezUpmAne	VIDHI
2736	6	2	73	अके जीविकाऽर्थे	ake jIvikArTe	VIDHI
2737	6	2	74	प्राचां क्रीडायाम्	prAcAM krIqAyAm	VIDHI
2738	6	2	75	अणि नियुक्ते	aRi niyukte	VIDHI
2739	6	2	76	शिल्पिनि चाकृञः	Silpini cAkfYH	VIDHI
2740	6	2	77	संज्ञायां च	sMjYAyAM c	VIDHI
2741	6	2	78	गोतन्तियवं पाले	gotntiyvM pAle	VIDHI
2742	6	2	79	णिनि	Rini	VIDHI
2743	6	2	80	उपमानं शब्दार्थप्रकृतावेव	upmAnM SbdArTprkftAvev	VIDHI
2744	6	2	81	युक्तारोह्यादयश्च	yuktArohyAdySc	VIDHI
2745	6	2	82	दीर्घकाशतुषभ्राष्ट्रवटं जे	dIrGkAStuzBrAzwrvwM je	VIDHI
2746	6	2	83	अन्त्यात् पूर्वं बह्वचः	antyAt pUrvM bhvcH	VIDHI
2747	6	2	84	ग्रामेऽनिवसन्तः	grAmenivsntH	VIDHI
2748	6	2	85	घोषादिषु च	GozAdizu c	VIDHI
2749	6	2	86	छात्र्यादयः शालायाम्	CAtryAdyH SAlAyAm	VIDHI
2750	6	2	87	प्रस्थेऽवृद्धमकर्क्यादीनाम्	prsTevfdDmkrkyAdInAm	VIDHI
2751	6	2	88	मालादीनां च	mAlAdInAM c	VIDHI
2752	6	2	89	अमहन्नवं नगरेऽनुदीचाम्	amhnnvM ngrenudIcAm	VIDHI
2753	6	2	90	अर्मे चावर्णं द्व्यच्त्र्यच्	arme cAvrRM dvyctryc	VIDHI
2754	6	2	91	न भूताधिकसंजीवमद्राश्मकज्जलम्	n BUtADiksMjIvmdrASmkjjlm	VIDHI
2755	6	2	92	अन्तः	antH	ADHIKARA
2756	6	2	93	सर्वं गुणकार्त्स्न्ये	srvM guRkArtsnye	VIDHI
2757	6	2	94	संज्ञायां गिरिनिकाययोः	sMjYAyAM girinikAyyoH	VIDHI
2758	6	2	95	कुमार्यां वयसि	kumAryAM vysi	VIDHI
2759	6	2	96	उदकेऽकेवले	udkekevle	VIDHI
2760	6	2	97	द्विगौ क्रतौ	dvigO krtO	VIDHI
2761	6	2	98	सभायां नपुंसके	sBAyAM npuMske	VIDHI
2762	6	2	99	पुरे प्राचाम्	pure prAcAm	VIDHI
2763	6	2	100	अरिष्टगौडपूर्वे च	arizwgOqpUrve c	VIDHI
2764	6	2	101	न हास्तिनफलकमार्देयाः	n hAstinPlkmArdeyAH	VIDHI
2765	6	2	102	कुसूलकूपकुम्भशालं बिले	kusUlkUpkumBSAlM bile	VIDHI
2766	6	2	103	दिक्शब्दा ग्रामजनपदाख्यानचानराटेषु	dikSbdA grAmjnpdAKyAncAnrAwezu	VIDHI
2767	6	2	104	आचार्योपसर्जनश्चान्तेवासिनि	AcAryopsrjnScAntevAsini	VIDHI
2768	6	2	105	उत्तरपदवृद्धौ सर्वं च	uttrpdvfdDO srvM c	VIDHI
2769	6	2	106	बहुव्रीहौ विश्वं संज्ञायाम्	bhuvrIhO viSvM sMjYAyAm	VIDHI
2770	6	2	107	उदराश्वेषुषु	udrASvezuzu	VIDHI
2771	6	2	108	क्षेपे	kzepe	VIDHI
