gana_id	gana_name_slp1	gana_name_deva	sutra_ref	serial	member_slp1	member_deva	note
6	UryAdiH	ऊर्यादिः	1.4.61	21	kevAsI	केवासी	
6	UryAdiH	ऊर्यादिः	1.4.61	22	sevAsI	सेवासी	
6	UryAdiH	ऊर्यादिः	1.4.61	23	pryAlI	पर्याली	
6	UryAdiH	ऊर्यादिः	1.4.61	24	SevAlI	शेवाली	
6	UryAdiH	ऊर्यादिः	1.4.61	25	vrzAlI	वर्षाली	
6	UryAdiH	ऊर्यादिः	1.4.61	26	atyUmSA	अत्यूमशा	
6	UryAdiH	ऊर्यादिः	1.4.61	27	mSmSA	मश्मशा	
6	UryAdiH	ऊर्यादिः	1.4.61	28	msmsA	मस्मसा	
6	UryAdiH	ऊर्यादिः	1.4.61	29	msmsA	मसमसा	
6	UryAdiH	ऊर्यादिः	1.4.61	30	Ozw	औषट्	
6	UryAdiH	ऊर्यादिः	1.4.61	31	SrOzw	श्रौषट्	
6	UryAdiH	ऊर्यादिः	1.4.61	32	vOzw	वौषट्	
6	UryAdiH	ऊर्यादिः	1.4.61	33	vzw	वषट्	
6	UryAdiH	ऊर्यादिः	1.4.61	34	svAhA	स्वाहा	
6	UryAdiH	ऊर्यादिः	1.4.61	35	svDA	स्वधा	
6	UryAdiH	ऊर्यादिः	1.4.61	36	vnDA	वन्धा	
6	UryAdiH	ऊर्यादिः	1.4.61	37	prAdus	प्रादुस्	
6	UryAdiH	ऊर्यादिः	1.4.61	38	Srt	श्रत्	
6	UryAdiH	ऊर्यादिः	1.4.61	39	Avis 	आविस् ॥	
7	sAkzAtprBftiH	साक्षात्प्रभृतिः	1.4.74	1	sAkzAt	साक्षात्	
7	sAkzAtprBftiH	साक्षात्प्रभृतिः	1.4.74	2	miTyA	मिथ्या	
7	sAkzAtprBftiH	साक्षात्प्रभृतिः	1.4.74	3	cintA	चिन्ता	
7	sAkzAtprBftiH	साक्षात्प्रभृतिः	1.4.74	4	BdrA	भद्रा	
7	sAkzAtprBftiH	साक्षात्प्रभृतिः	1.4.74	5	rocnA	रोचना	
7	sAkzAtprBftiH	साक्षात्प्रभृतिः	1.4.74	6	AsTA	आस्था	
7	sAkzAtprBftiH	साक्षात्प्रभृतिः	1.4.74	7	amA	अमा	
7	sAkzAtprBftiH	साक्षात्प्रभृतिः	1.4.74	8	SrdDA	श्रद्धा	
7	sAkzAtprBftiH	साक्षात्प्रभृतिः	1.4.74	9	prAjryA	प्राजर्या	
7	sAkzAtprBftiH	साक्षात्प्रभृतिः	1.4.74	10	prAjruhA	प्राजरुहा	
7	sAkzAtprBftiH	साक्षात्प्रभृतिः	1.4.74	11	bIjryA	बीजर्या	
7	sAkzAtprBftiH	साक्षात्प्रभृतिः	1.4.74	12	bIjruhA	बीजरुहा	
7	sAkzAtprBftiH	साक्षात्प्रभृतिः	1.4.74	13	sMsryA	संसर्या	
7	sAkzAtprBftiH	साक्षात्प्रभृतिः	1.4.74	14	arTe	अर्थे	
7	sAkzAtprBftiH	साक्षात्प्रभृतिः	1.4.74	15	lvRm	लवणम्	
7	sAkzAtprBftiH	साक्षात्प्रभृतिः	1.4.74	16	uzRm	उष्णम्	
7	sAkzAtprBftiH	साक्षात्प्रभृतिः	1.4.74	17	SItm	शीतम्	
7	sAkzAtprBftiH	साक्षात्प्रभृतिः	1.4.74	18	udkm	उदकम्	
7	sAkzAtprBftiH	साक्षात्प्रभृतिः	1.4.74	19	Ardrm	आर्द्रम्	
7	sAkzAtprBftiH	साक्षात्प्रभृतिः	1.4.74	20	agnO	अग्नौ	
7	sAkzAtprBftiH	साक्षात्प्रभृतिः	1.4.74	21	vSe	वशे	
7	sAkzAtprBftiH	साक्षात्प्रभृतिः	1.4.74	22	vihsne	विहसने	
7	sAkzAtprBftiH	साक्षात्प्रभृतिः	1.4.74	23	prshne	प्रसहने	
7	sAkzAtprBftiH	साक्षात्प्रभृतिः	1.4.74	24	prtpne	प्रतपने	
7	sAkzAtprBftiH	साक्षात्प्रभृतिः	1.4.74	25	prAdus	प्रादुस्	
7	sAkzAtprBftiH	साक्षात्प्रभृतिः	1.4.74	26	nms	नमस्	
7	sAkzAtprBftiH	साक्षात्प्रभृतिः	1.4.74	27	Avis 	आविस् ॥	
8	tizWdguprBftiH	तिष्ठद्गुप्रभृतिः	2.1.17	1	tizWdgu	तिष्ठद्गु	
8	tizWdguprBftiH	तिष्ठद्गुप्रभृतिः	2.1.17	2	vhdgu	वहद्गु	
8	tizWdguprBftiH	तिष्ठद्गुप्रभृतिः	2.1.17	3	AytIgvm	आयतीगवम्	
8	tizWdguprBftiH	तिष्ठद्गुप्रभृतिः	2.1.17	4	Kleyvm	खलेयवम्	
8	tizWdguprBftiH	तिष्ठद्गुप्रभृतिः	2.1.17	5	Klebusm	खलेबुसम्	
8	tizWdguprBftiH	तिष्ठद्गुप्रभृतिः	2.1.17	6	lUnyvm	लूनयवम्	
8	tizWdguprBftiH	तिष्ठद्गुप्रभृतिः	2.1.17	7	lUymAnyvm	लूयमानयवम्	
8	tizWdguprBftiH	तिष्ठद्गुप्रभृतिः	2.1.17	8	pUtyvm	पूतयवम्	
8	tizWdguprBftiH	तिष्ठद्गुप्रभृतिः	2.1.17	9	pUymAnyvm	पूयमानयवम्	
8	tizWdguprBftiH	तिष्ठद्गुप्रभृतिः	2.1.17	10	sMhftyvm	संहृतयवम्	
8	tizWdguprBftiH	तिष्ठद्गुप्रभृतिः	2.1.17	11	sMhriymARAyvm	संह्रियमाणायवम्	
8	tizWdguprBftiH	तिष्ठद्गुप्रभृतिः	2.1.17	12	sMhftbusm	संहृतबुसम्	
8	tizWdguprBftiH	तिष्ठद्गुप्रभृतिः	2.1.17	13	sMhriymARAbusm	संह्रियमाणाबुसम्	
8	tizWdguprBftiH	तिष्ठद्गुप्रभृतिः	2.1.17	14	smBUmi	समभूमि	
8	tizWdguprBftiH	तिष्ठद्गुप्रभृतिः	2.1.17	15	smpdAti	समपदाति	
8	tizWdguprBftiH	तिष्ठद्गुप्रभृतिः	2.1.17	16	suzmm	सुषमम्	
8	tizWdguprBftiH	तिष्ठद्गुप्रभृतिः	2.1.17	17	vizmm	विषमम्	
8	tizWdguprBftiH	तिष्ठद्गुप्रभृतिः	2.1.17	18	duHzmm	दुःषमम्	
8	tizWdguprBftiH	तिष्ठद्गुप्रभृतिः	2.1.17	19	niHzmm	निःषमम्	
8	tizWdguprBftiH	तिष्ठद्गुप्रभृतिः	2.1.17	20	aprsmm	अपरसमम्	
8	tizWdguprBftiH	तिष्ठद्गुप्रभृतिः	2.1.17	21	AytIsmm	आयतीसमम्	
8	tizWdguprBftiH	तिष्ठद्गुप्रभृतिः	2.1.17	22	prOQm	प्रौढम्	
8	tizWdguprBftiH	तिष्ठद्गुप्रभृतिः	2.1.17	23	pApsmm	पापसमम्	
8	tizWdguprBftiH	तिष्ठद्गुप्रभृतिः	2.1.17	24	puRysmm	पुण्यसमम्	
8	tizWdguprBftiH	तिष्ठद्गुप्रभृतिः	2.1.17	25	prAhRm	प्राह्णम्	
8	tizWdguprBftiH	तिष्ठद्गुप्रभृतिः	2.1.17	26	prrTm	प्ररथम्	
8	tizWdguprBftiH	तिष्ठद्गुप्रभृतिः	2.1.17	27	prBfgm	प्रभृगम्	
8	tizWdguprBftiH	तिष्ठद्गुप्रभृतिः	2.1.17	28	prdkziRm	प्रदक्षिणम्	
8	tizWdguprBftiH	तिष्ठद्गुप्रभृतिः	2.1.17	29	aprdkziRm	अपरदक्षिणम्	
8	tizWdguprBftiH	तिष्ठद्गुप्रभृतिः	2.1.17	30	sMprti	संप्रति	
8	tizWdguprBftiH	तिष्ठद्गुप्रभृतिः	2.1.17	31	asMprti	असंप्रति	
8	tizWdguprBftiH	तिष्ठद्गुप्रभृतिः	2.1.17	32	[[5	[[5	
8	tizWdguprBftiH	तिष्ठद्गुप्रभृतिः	2.1.17	33	4	4	
8	tizWdguprBftiH	तिष्ठद्गुप्रभृतिः	2.1.17	34	127]] - [[5	127]] - [[5	
8	tizWdguprBftiH	तिष्ठद्गुप्रभृतिः	2.1.17	35	4	4	
8	tizWdguprBftiH	तिष्ठद्गुप्रभृतिः	2.1.17	36	128]] 	128]] ॥	
9	SORqAdiH	शौण्डादिः	2.1.40	1	SORq	शौण्ड	
9	SORqAdiH	शौण्डादिः	2.1.40	2	DUrt	धूर्त	
9	SORqAdiH	शौण्डादिः	2.1.40	3	kitv	कितव	
9	SORqAdiH	शौण्डादिः	2.1.40	4	vyAq	व्याड	
9	SORqAdiH	शौण्डादिः	2.1.40	5	prvIR	प्रवीण	
9	SORqAdiH	शौण्डादिः	2.1.40	6	sMvIt	संवीत	
9	SORqAdiH	शौण्डादिः	2.1.40	7	antr	अन्तर्	
9	SORqAdiH	शौण्डादिः	2.1.40	8	aDi	अधि	
9	SORqAdiH	शौण्डादिः	2.1.40	9	pwu	पटु	
9	SORqAdiH	शौण्डादिः	2.1.40	10	pRqit	पण्डित	
9	SORqAdiH	शौण्डादिः	2.1.40	11	kuSl	कुशल	
9	SORqAdiH	शौण्डादिः	2.1.40	12	cpl	चपल	
9	SORqAdiH	शौण्डादिः	2.1.40	13	nipuR 	निपुण ॥	
10	pAtresmitAdiH	पात्रेसमितादिः	2.1.48	1	pAtresmitAH	पात्रेसमिताः	
10	pAtresmitAdiH	पात्रेसमितादिः	2.1.48	2	pAtrebhulAH	पात्रेबहुलाः	
10	pAtresmitAdiH	पात्रेसमितादिः	2.1.48	3	udumbrmSkAH	उदुम्बरमशकाः	
10	pAtresmitAdiH	पात्रेसमितादिः	2.1.48	4	udrkfmiH	उदरकृमिः	
10	pAtresmitAdiH	पात्रेसमितादिः	2.1.48	5	kUpkcCpH	कूपकच्छपः	
10	pAtresmitAdiH	पात्रेसमितादिः	2.1.48	6	avwkcCpH	अवटकच्छपः	
10	pAtresmitAdiH	पात्रेसमितादिः	2.1.48	7	kUpmRqUkH	कूपमण्डूकः	
10	pAtresmitAdiH	पात्रेसमितादिः	2.1.48	8	kumBmRqUkH	कुम्भमण्डूकः	
10	pAtresmitAdiH	पात्रेसमितादिः	2.1.48	9	udpAnmRqUkH	उदपानमण्डूकः	
10	pAtresmitAdiH	पात्रेसमितादिः	2.1.48	10	ngrkAkH	नगरकाकः	
10	pAtresmitAdiH	पात्रेसमितादिः	2.1.48	11	ngrvAysH	नगरवायसः	
10	pAtresmitAdiH	पात्रेसमितादिः	2.1.48	12	mAtrizuruzH	मातरिषुरुषः	
10	pAtresmitAdiH	पात्रेसमितादिः	2.1.48	13	piRqISUrH	पिण्डीशूरः	
10	pAtresmitAdiH	पात्रेसमितादिः	2.1.48	14	pitriSUrH	पितरिशूरः	
10	pAtresmitAdiH	पात्रेसमितादिः	2.1.48	15	geheSUrH	गेहेशूरः	
10	pAtresmitAdiH	पात्रेसमितादिः	2.1.48	16	gehenrdI	गेहेनर्दी	
10	pAtresmitAdiH	पात्रेसमितादिः	2.1.48	17	gehekzveqI	गेहेक्ष्वेडी	
10	pAtresmitAdiH	पात्रेसमितादिः	2.1.48	18	gehevijitI	गेहेविजिती	
10	pAtresmitAdiH	पात्रेसमितादिः	2.1.48	19	gehevyAqH	गेहेव्याडः	
10	pAtresmitAdiH	पात्रेसमितादिः	2.1.48	20	gehemehI	गेहेमेही	
10	pAtresmitAdiH	पात्रेसमितादिः	2.1.48	21	gehedAhI	गेहेदाही	
10	pAtresmitAdiH	पात्रेसमितादिः	2.1.48	22	gehedfptH	गेहेदृप्तः	
10	pAtresmitAdiH	पात्रेसमितादिः	2.1.48	23	geheDfzwH	गेहेधृष्टः	
10	pAtresmitAdiH	पात्रेसमितादिः	2.1.48	24	grBetfptH	गर्भेतृप्तः	
10	pAtresmitAdiH	पात्रेसमितादिः	2.1.48	25	AKnikvkH	आखनिकवकः	
10	pAtresmitAdiH	पात्रेसमितादिः	2.1.48	26	gozWeSUrH	गोष्ठेशूरः	
10	pAtresmitAdiH	पात्रेसमितादिः	2.1.48	27	gozWevijitI	गोष्ठेविजिती	
10	pAtresmitAdiH	पात्रेसमितादिः	2.1.48	28	gozWekzveqI	गोष्ठेक्ष्वेडी	
10	pAtresmitAdiH	पात्रेसमितादिः	2.1.48	29	gozWepwu	गोष्ठेपटु	
10	pAtresmitAdiH	पात्रेसमितादिः	2.1.48	30	gozWepRqitH	गोष्ठेपण्डितः	
10	pAtresmitAdiH	पात्रेसमितादिः	2.1.48	31	gozWeprglBH	गोष्ठेप्रगल्भः	
10	pAtresmitAdiH	पात्रेसमितादिः	2.1.48	32	krRewiriwirA	कर्णेटिरिटिरा	
10	pAtresmitAdiH	पात्रेसमितादिः	2.1.48	33	krRecurcurA 	कर्णेचुरचुरा ॥	
11	vyAGrAdiH	व्याघ्रादिः	2.1.56	1	vyAGr	व्याघ्र	
11	vyAGrAdiH	व्याघ्रादिः	2.1.56	2	siMh	सिंह	
11	vyAGrAdiH	व्याघ्रादिः	2.1.56	3	fkz	ऋक्ष	
11	vyAGrAdiH	व्याघ्रादिः	2.1.56	4	fzB	ऋषभ	
11	vyAGrAdiH	व्याघ्रादिः	2.1.56	5	cndn	चन्दन	
11	vyAGrAdiH	व्याघ्रादिः	2.1.56	6	vfk	वृक	
11	vyAGrAdiH	व्याघ्रादिः	2.1.56	7	vfz	वृष	
11	vyAGrAdiH	व्याघ्रादिः	2.1.56	8	vrAh	वराह	
11	vyAGrAdiH	व्याघ्रादिः	2.1.56	9	hstin	हस्तिन्	
11	vyAGrAdiH	व्याघ्रादिः	2.1.56	10	tru	तरु	
11	vyAGrAdiH	व्याघ्रादिः	2.1.56	11	kuYjr	कुञ्जर	
11	vyAGrAdiH	व्याघ्रादिः	2.1.56	12	ruru	रुरु	
11	vyAGrAdiH	व्याघ्रादिः	2.1.56	13	pfzt	पृषत्	
11	vyAGrAdiH	व्याघ्रादिः	2.1.56	14	puRqrIk	पुण्डरीक	
11	vyAGrAdiH	व्याघ्रादिः	2.1.56	15	plAS	पलाश	
11	vyAGrAdiH	व्याघ्रादिः	2.1.56	16	kitv	कितव	
11	vyAGrAdiH	व्याघ्रादिः	2.1.56	17	muKpdmm	मुखपद्मम्	
11	vyAGrAdiH	व्याघ्रादिः	2.1.56	18	muKkmlm	मुखकमलम्	
11	vyAGrAdiH	व्याघ्रादिः	2.1.56	19	krkislym	करकिसलयम्	
11	vyAGrAdiH	व्याघ्रादिः	2.1.56	20	pArTivcndrH 	पार्थिवचन्द्रः ॥	
12	SreRyAdiH	श्रेण्यादिः	2.1.59	1	SreRi	श्रेणि	
12	SreRyAdiH	श्रेण्यादिः	2.1.59	2	ek	एक	
12	SreRyAdiH	श्रेण्यादिः	2.1.59	3	pUg	पूग	
12	SreRyAdiH	श्रेण्यादिः	2.1.59	4	mukund	मुकुन्द	
12	SreRyAdiH	श्रेण्यादिः	2.1.59	5	rASi	राशि	
12	SreRyAdiH	श्रेण्यादिः	2.1.59	6	nicy	निचय	
12	SreRyAdiH	श्रेण्यादिः	2.1.59	7	vizy	विषय	
12	SreRyAdiH	श्रेण्यादिः	2.1.59	8	niDn	निधन	
12	SreRyAdiH	श्रेण्यादिः	2.1.59	9	pr	पर	
12	SreRyAdiH	श्रेण्यादिः	2.1.59	10	indr	इन्द्र	
12	SreRyAdiH	श्रेण्यादिः	2.1.59	11	dev	देव	
12	SreRyAdiH	श्रेण्यादिः	2.1.59	12	muRqBUt	मुण्डभूत	
12	SreRyAdiH	श्रेण्यादिः	2.1.59	13	SrvR	श्रवण	
12	SreRyAdiH	श्रेण्यादिः	2.1.59	14	vdAny	वदान्य	
12	SreRyAdiH	श्रेण्यादिः	2.1.59	15	aDyApk	अध्यापक	
12	SreRyAdiH	श्रेण्यादिः	2.1.59	16	aBirUpk	अभिरूपक	
12	SreRyAdiH	श्रेण्यादिः	2.1.59	17	brAhmR	ब्राह्मण	
12	SreRyAdiH	श्रेण्यादिः	2.1.59	18	kztriy	क्षत्रिय	
12	SreRyAdiH	श्रेण्यादिः	2.1.59	19	viSizw	विशिष्ट	
12	SreRyAdiH	श्रेण्यादिः	2.1.59	20	pwu	पटु	
12	SreRyAdiH	श्रेण्यादिः	2.1.59	21	pRqit	पण्डित	
12	SreRyAdiH	श्रेण्यादिः	2.1.59	22	kuSl	कुशल	
12	SreRyAdiH	श्रेण्यादिः	2.1.59	23	cpl	चपल	
12	SreRyAdiH	श्रेण्यादिः	2.1.59	24	nipuR	निपुण	
12	SreRyAdiH	श्रेण्यादिः	2.1.59	25	kfpR 	कृपण ॥	
13	kftAdiH	कृतादिः	2.1.59	1	kft	कृत	
13	kftAdiH	कृतादिः	2.1.59	2	mit	मित	
13	kftAdiH	कृतादिः	2.1.59	3	mt	मत	
13	kftAdiH	कृतादिः	2.1.59	4	BUt	भूत	
13	kftAdiH	कृतादिः	2.1.59	5	ukt	उक्त	
13	kftAdiH	कृतादिः	2.1.59	6	yukt	युक्त	
13	kftAdiH	कृतादिः	2.1.59	7	smAjYAt	समाज्ञात	
13	kftAdiH	कृतादिः	2.1.59	8	smAmnAt	समाम्नात	
13	kftAdiH	कृतादिः	2.1.59	9	smAKyAt	समाख्यात	
13	kftAdiH	कृतादिः	2.1.59	10	smBAvit	सम्भावित	
13	kftAdiH	कृतादिः	2.1.59	11	sMsevit	संसेवित	
13	kftAdiH	कृतादिः	2.1.59	12	avDArit	अवधारित	
13	kftAdiH	कृतादिः	2.1.59	13	avklpit	अवकल्पित	
13	kftAdiH	कृतादिः	2.1.59	14	nirAkft	निराकृत	
13	kftAdiH	कृतादिः	2.1.59	15	upkft	उपकृत	
13	kftAdiH	कृतादिः	2.1.59	16	upAkft	उपाकृत	
13	kftAdiH	कृतादिः	2.1.59	17	dfzw	दृष्ट	
13	kftAdiH	कृतादिः	2.1.59	18	klit	कलित	
13	kftAdiH	कृतादिः	2.1.59	19	dlit	दलित	
13	kftAdiH	कृतादिः	2.1.59	20	udAhft	उदाहृत	
13	kftAdiH	कृतादिः	2.1.59	21	viSrut	विश्रुत	
13	kftAdiH	कृतादिः	2.1.59	22	udit 	उदित ॥	
14	SAkpArTivAdiH	शाकपार्थिवादिः	2.1.60	1	SAkpArTivH	शाकपार्थिवः	
14	SAkpArTivAdiH	शाकपार्थिवादिः	2.1.60	2	kutpsOSrut	कुतपसौश्रुत	
14	SAkpArTivAdiH	शाकपार्थिवादिः	2.1.60	3	ajAtOlvli	अजातौल्वलि	
14	SAkpArTivAdiH	शाकपार्थिवादिः	2.1.60	4	kftAkft	कृताकृत	
14	SAkpArTivAdiH	शाकपार्थिवादिः	2.1.60	5	BuktviBukt	भुक्तविभुक्त	
14	SAkpArTivAdiH	शाकपार्थिवादिः	2.1.60	6	pItvipIt	पीतविपीत	
14	SAkpArTivAdiH	शाकपार्थिवादिः	2.1.60	7	gtprtyAgt	गतप्रत्यागत	
14	SAkpArTivAdiH	शाकपार्थिवादिः	2.1.60	8	yAtAnuyAt	यातानुयात	
14	SAkpArTivAdiH	शाकपार्थिवादिः	2.1.60	9	kryAkryikA	क्रयाक्रयिका	
14	SAkpArTivAdiH	शाकपार्थिवादिः	2.1.60	10	puwApuwikA	पुटापुटिका	
14	SAkpArTivAdiH	शाकपार्थिवादिः	2.1.60	11	PlAPlikA	फलाफलिका	
14	SAkpArTivAdiH	शाकपार्थिवादिः	2.1.60	12	mAnonmAnikA 	मानोन्मानिका ॥	
15	SrmRAdiH	श्रमणादिः	3.1.70	1	SrmRA	श्रमणा	
15	SrmRAdiH	श्रमणादिः	3.1.70	2	prvrjitA	प्रव्रजिता	
15	SrmRAdiH	श्रमणादिः	3.1.70	3	kulwA	कुलटा	
